FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
169786|Hoy Spring|Spring|CO|08|Moffat|081|404520N|1085650W|40.7555234|-108.9471629|||||1874|6148|Lodore School|10/13/1978|04/18/2011
169787|Bull Canyon|Valley|CO|08|Moffat|081|404521N|1084735W|40.7557966|-108.7931684|404615N|1084627W|40.7708333|-108.7741667|1732|5682|Big Joe Basin|10/13/1978|
169788|Browns Park School|School|CO|08|Moffat|081|404557N|1085021W|40.765796|-108.8392811|||||1669|5476|Big Joe Basin|10/13/1978|
169789|Matt Spring|Spring|CO|08|Moffat|081|402954N|1085100W|40.4982984|-108.8501133|||||1998|6555|Tanks Peak|10/13/1978|
169790|Matt Creek|Stream|CO|08|Moffat|081|404636N|1085134W|40.7766292|-108.8595596|404929N|1085055W|40.8247222|-108.8486111|1648|5407|Big Joe Basin|10/13/1978|
169791|Joe Trail|Trail|CO|08|Moffat|081|404909N|1085121W|40.8191288|-108.8559483|||||1967|6453|Big Joe Basin|10/13/1978|
169792|Little Joe Basin|Basin|CO|08|Moffat|081|404705N|1084901W|40.784685|-108.8170581|||||1912|6273|Big Joe Basin|10/13/1978|
169793|Bull Trail|Trail|CO|08|Moffat|081|404801N|1084756W|40.8002406|-108.799002|||||2063|6768|Big Joe Basin|10/13/1978|
169794|Green Canyon|Valley|CO|08|Moffat|081|404746N|1084741W|40.796074|-108.7948352|404902N|1084910W|40.8172222|-108.8194444|1998|6555|Big Joe Basin|10/13/1978|
169795|Peekaboo Ridge|Ridge|CO|08|Moffat|081|404912N|1084941W|40.8199623|-108.8281696|||||2354|7723|Big Joe Basin|10/13/1978|
169796|Big Joe Basin|Basin|CO|08|Moffat|081|404955N|1084924W|40.8319067|-108.8234473|||||2271|7451|Big Joe Basin|10/13/1978|
169797|Elk Springs|Spring|CO|08|Moffat|081|405121N|1084630W|40.8557958|-108.7751124|||||2416|7926|Big Joe Basin|10/13/1978|
169798|Chicken Spring|Spring|CO|08|Moffat|081|405200N|1084700W|40.866629|-108.7834461|||||2424|7953|Big Joe Basin|10/13/1978|
169799|Limestone Gap|Gap|CO|08|Moffat|081|405223N|1084607W|40.873018|-108.7687235|||||2327|7634|Big Joe Basin|10/13/1978|
169800|Swede Spring|Spring|CO|08|Moffat|081|405229N|1084837W|40.8746842|-108.8103914|||||2500|8202|Big Joe Basin|10/13/1978|
169801|Cold Spring|Spring|CO|08|Moffat|081|405201N|1084940W|40.8669007|-108.827838|||||2525|8284|Big Joe Basin|10/13/1978|04/18/2011
169802|Bassett Spring|Spring|CO|08|Moffat|081|405125N|1084844W|40.8568831|-108.8122925|||||2500|8202|Big Joe Basin|10/13/1978|04/18/2011
169803|Ink Spring Ranch|Locale|CO|08|Moffat|081|404553N|1084319W|40.7646861|-108.7220549|||||1756|5761|Irish Canyon|10/13/1978|
169804|Irish Canyon|Valley|CO|08|Moffat|081|404717N|1084417W|40.7880191|-108.7381666|405016N|1084423W|40.8377|-108.7397|1860|6102|Irish Canyon|10/13/1978|03/15/2007
169805|Dry Creek|Stream|CO|08|Moffat|081|404853N|1083951W|40.814686|-108.6642753|405619N|1082542W|40.9385751|-108.4284342|1826|5991|Irish Canyon|10/13/1978|
169806|Irish Lakes|Lake|CO|08|Moffat|081|405023N|1084417W|40.8396852|-108.7381668|||||2034|6673|Irish Canyon|10/13/1978|
169807|Blue Hill|Summit|CO|08|Moffat|081|405054N|1084301W|40.8482963|-108.717055|||||2105|6906|Irish Canyon|10/13/1978|
169808|G Spring|Spring|CO|08|Moffat|081|404556N|1083622W|40.7654185|-108.6062291|||||2052|6732|G Spring|10/13/1978|04/18/2011
169809|G Gap|Gap|CO|08|Moffat|081|404716N|1083657W|40.7877423|-108.6159402|||||2096|6877|G Spring|10/13/1978|
169810|North Fork Sand Wash|Valley|CO|08|Moffat|081|404519N|1083033W|40.7552435|-108.5092697|405032N|1083313W|40.8422222|-108.5536111|1906|6253|G Spring|10/13/1978|
169811|Lookout Mountain|Summit|CO|08|Moffat|081|405151N|1082901W|40.8641313|-108.4837139|||||2470|8104|Sheepherder Springs|10/13/1978|
169812|Twin Buttes|Summit|CO|08|Moffat|081|404521N|1082317W|40.7557994|-108.3881536|||||1911|6270|Sheepherder Springs|10/13/1978|
169813|Sheepherder Spring|Spring|CO|08|Moffat|081|405028N|1082526W|40.8410762|-108.4239889|||||2105|6906|Sheepherder Springs|10/13/1978|
169814|Lang Spring|Spring|CO|08|Moffat|081|404812N|1081725W|40.8033436|-108.2901797|||||2029|6657|Lang Spring|10/13/1978|04/18/2011
169815|Spence Spring|Spring|CO|08|Moffat|081|405045N|1081520W|40.8459244|-108.2555234|||||2115|6939|Lang Spring|10/13/1978|04/18/2011
169816|Lake Draw|Valley|CO|08|Moffat|081|405118N|1082132W|40.8549652|-108.3589863|405219N|1082747W|40.871909|-108.4631574|2003|6571|Lang Spring|10/13/1978|
169817|Red Wash|Stream|CO|08|Moffat|081|404650N|1081005W|40.7805222|-108.1681445|404318N|1075837W|40.7216345|-107.9770252|1787|5863|The Nipple|10/13/1978|
169818|South Nipple Gulch|Valley|CO|08|Moffat|081|404531N|1081133W|40.7585779|-108.1925899|405108N|1081228W|40.8522222|-108.2077778|1791|5876|The Nipple|10/13/1978|
169819|The Nipple|Summit|CO|08|Moffat|081|405118N|1081231W|40.8549657|-108.2087021|||||2264|7428|The Nipple|10/13/1978|
169820|Nipple Gulch|Valley|CO|08|Moffat|081|405044N|1080907W|40.8455216|-108.1520328|405120N|1081211W|40.8555556|-108.2030556|1799|5902|The Nipple|10/13/1978|
169821|Greasewood Gulch|Valley|CO|08|Moffat|081|405138N|1080805W|40.8605215|-108.1348099|404518N|1075301W|40.7549678|-107.883689|1805|5922|The Nipple|10/13/1978|
169822|Nipple Rim Ranch|Locale|CO|08|Moffat|081|404859N|1080817W|40.8163553|-108.1381432|||||1795|5889|The Nipple|10/13/1978|
169823|Spence Gulch|Valley|CO|08|Moffat|081|404737N|1081252W|40.7935774|-108.2145354|405149N|1081530W|40.8635766|-108.2584266|1866|6122|The Nipple|10/13/1978|
169824|Housel Gulch|Valley|CO|08|Moffat|081|404811N|1074149W|40.8030232|-107.6970159|404412N|1074320W|40.736635|-107.7222947|2057|6749|East Timberlake Creek|10/13/1978|
169825|East Timberlake Creek|Stream|CO|08|Moffat|081|405204N|1073947W|40.8677446|-107.6631256|404521N|1073831W|40.7558333|-107.6419444|2001|6565|East Timberlake Creek|10/13/1978|
169826|West Timberlake Creek|Stream|CO|08|Moffat|081|405204N|1073947W|40.8677446|-107.6631256|404328N|1074212W|40.7244129|-107.703405|2001|6565|East Timberlake Creek|10/13/1978|
169827|Great Divide|Locale|CO|08|Moffat|081|404703N|1075017W|40.7841342|-107.8381318|||||2105|6906|Great Divide|10/13/1978|
169828|Mayberry Spring|Spring|CO|08|Moffat|081|404621N|1075717W|40.7725103|-107.9547138|||||2007|6585|Mayberry Spring|10/13/1978|04/18/2011
169829|Clayton Spring|Spring|CO|08|Moffat|081|404637N|1075631W|40.7769482|-107.9419506|||||2035|6676|Mayberry Spring|10/13/1978|04/18/2011
169830|Kelly Spring|Spring|CO|08|Moffat|081|404753N|1075840W|40.798101|-107.9777328|||||2011|6598|Mayberry Spring|10/13/1978|04/18/2011
169831|Brush Mountain|Summit|CO|08|Routt|107|405237N|1071459W|40.8769126|-107.2497803|||||2969|9741|Tumble Mountain|10/13/1978|
169832|Middle Mountain|Summit|CO|08|Routt|107|405255N|1071304W|40.8819126|-107.2178349|||||2752|9029|Tumble Mountain|10/13/1978|
169833|Circle Ridge|Ridge|CO|08|Routt|107|405330N|1070912W|40.8916349|-107.1533888|||||2730|8957|Tumble Mountain|10/13/1978|
169834|East Gibraltar Peak|Summit|CO|08|Routt|107|405406N|1071232W|40.9016345|-107.2089458|||||2640|8661|Tumble Mountain|10/13/1978|
169835|Tumble Mountain|Summit|CO|08|Routt|107|405438N|1070857W|40.9105235|-107.1492219|||||2655|8711|Tumble Mountain|10/13/1978|
169836|West Gibraltar Peak|Summit|CO|08|Routt|107|405536N|1071453W|40.9266339|-107.2481134|||||2566|8419|Tumble Mountain|10/13/1978|
169837|A Diamond J Ranch|Locale|CO|08|Routt|107|405635N|1070840W|40.9430228|-107.1444995|||||2201|7221|Tumble Mountain|10/13/1978|
169838|Gold Blossom Rocks|Pillar|CO|08|Routt|107|405610N|1070740W|40.9360785|-107.1278323|||||2435|7989|Tumble Mountain|10/13/1978|
169839|Maria Bottoms|Bend|CO|08|Routt|107|405705N|1071107W|40.9513558|-107.1853339|||||2252|7388|Tumble Mountain|10/13/1978|
169840|Beaver Mountain|Summit|CO|08|Routt|107|405732N|1071043W|40.9588556|-107.178667|||||2556|8386|Tumble Mountain|10/13/1978|
169841|Pine Scope Hill|Summit|CO|08|Routt|107|405757N|1070740W|40.9658001|-107.1278322|||||2245|7365|Tumble Mountain|10/13/1978|
169842|Willow Creek|Stream|CO|08|Routt|107|405931N|1071027W|40.9919105|-107.1742223|405233N|1071014W|40.8758333|-107.1705556|2068|6785|Tumble Mountain|10/13/1978|
169843|Beaver Creek|Stream|CO|08|Routt|107|405853N|1070942W|40.9813552|-107.161722|405758N|1071113W|40.9661111|-107.1869444|2092|6863|Tumble Mountain|10/13/1978|
169844|Twin Buttes|Summit|CO|08|Routt|107|405814N|1071230W|40.970522|-107.20839|||||2571|8435|Tumble Mountain|10/13/1978|
