FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
169882|Cottonwood Creek|Stream|CO|08|Routt|107|410006N|1070617W|41.0016329|-107.1047759|410411N|1070558W|41.0696873|-107.0994977|2108|6916|Fletcher Peak|10/13/1978|
169884|Cherry Draw|Valley|WY|56|Carbon|007|410009N|1070609W|41.0024662|-107.1025535|410205N|1070558W|41.0347222|-107.0994444|2107|6913|Fletcher Peak|06/05/1979|
169885|Roaring Fork|Stream|WY|56|Carbon|007|410005N|1070408W|41.0013552|-107.0689414|410627N|1070002W|41.1075|-107.0005556|2123|6965|Fletcher Peak|06/05/1979|
169886|North Fork Little Snake River|Stream|WY|56|Carbon|007|405936N|1070251W|40.9932999|-107.047552|410412N|1065346W|41.0699665|-106.8961573|2134|7001|Shield Mountain|06/05/1979|11/14/2007
169904|Rose Creek|Stream|WY|56|Carbon|007|410047N|1065912W|41.013082|-106.986537|405937N|1065807W|40.9935782|-106.9686606|2364|7756|Solomon Creek|10/13/1978|11/01/2010
169905|Whiskey Creek|Stream|CO|08|Routt|107|405658N|1065627W|40.94957|-106.94092|410050N|1065345W|41.01386|-106.89575|2487|8159|Elkhorn Mountain|10/13/1978|05/03/2011
169918|Encampment River|Stream|WY|56|Carbon|007|410152N|1064939W|41.03112|-106.82749|405234N|1064302W|40.8760825|-106.7172636|2507|8225|Dudley Creek|10/13/1978|11/08/2010
169919|South Fork Hog Park Creek|Stream|WY|56|Carbon|007|410123N|1065043W|41.0230234|-106.8453223|405529N|1064949W|40.9246919|-106.8303227|2525|8284|Dudley Creek|06/05/1979|
169920|Sierra Madre|Range|WY|56|Carbon|007|411121N|1070250W|41.1891667|-107.0472222|||||3341|10961|Bridger Peak|10/13/1978|03/11/2011
169927|Damfino Creek|Stream|WY|56|Carbon|007|405940N|1064102W|40.994414|-106.6839278|410044N|1064620W|41.0121909|-106.7722641|2941|9649|Davis Peak|06/05/1979|
169929|Casteel Creek|Stream|WY|56|Carbon|007|410044N|1063516W|41.0121922|-106.5878131|410010N|1063855W|41.0027475|-106.6486488|2549|8363|Trent Creek|06/05/1979|
169930|Line Creek|Stream|WY|56|Carbon|007|410033N|1063427W|41.0091368|-106.5742015|405808N|1064203W|40.96895|-106.70072|2541|8337|Trent Creek|10/13/1978|11/08/2010
169931|Beaver Creek|Stream|CO|08|Jackson|057|410028N|1063423W|41.0077479|-106.5730904|405626N|1064217W|40.940526|-106.7047625|2537|8323|Trent Creek|10/13/1978|
169932|South Fork Big Creek|Stream|WY|56|Carbon|007|410159N|1063238W|41.0330257|-106.5439222|405225N|1064038W|40.87355|-106.67733|2417|7930|Trent Creek|10/13/1978|11/08/2010
169948|Independence Mountain|Summit|CO|08|Jackson|057|405506N|1062644W|40.918306|-106.4455863|||||2987|9800|Independence Mountain|10/13/1978|
169982|Holroyd Creek|Stream|WY|56|Carbon|007|410053N|1063128W|41.01459|-106.52445|405939N|1062838W|40.99422|-106.47732|2450|8038|Trent Creek|10/13/1978|11/08/2010
169983|Sixmile Creek|Stream|WY|56|Carbon|007|410245N|1062541W|41.04572|-106.42793|405834N|1062816W|40.9762|-106.4711|2360|7743|Elkhorn Point|10/13/1978|11/08/2010
170009|Tepee Creek|Stream|CO|08|Jackson|057|405943N|1062045W|40.9952505|-106.3458596|410010N|1061718W|41.0027512|-106.2883572|2362|7749|Northgate|10/13/1978|
